Dataset,target_word,guess,similarity_score,iteration,word_embedding,vocabulary_words_file_name_path,vocabulary_words_count,execution_time
English,soft,banisters,16.839051441514318,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,soft,rugging,20.78782451717235,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,soft,soft,99.99999983376952,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,greatest,accused,0.8627626374142494,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,greatest,drachmas,5.19128614952481,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,greatest,greatest,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,haul,landfalls,3.7559480800988365,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,haul,windfall,21.48146049291312,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,haul,haul,99.99999886330279,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,radical,squashes,2.307734050784138,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,radical,radical,100.0,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,side,grafters,11.019379013804464,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,side,kraut,5.718089116864511,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,side,side,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,suspect,unchangeable,6.6851979197556695,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,suspect,sinuously,5.547709379237165,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,suspect,suspect,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,consider,chico,-3.580362469226528,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,consider,rheumatology,3.4984518373979867,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,consider,consider,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,grave,ecu,-6.198537439611984,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,grave,enrolling,2.1257692117882754,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,grave,grave,99.99999959947455,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,replace,standoffishness,1.5635035036034028,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,replace,towels,1.3696335325341202,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,replace,replace,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,extraordinary,dost,-4.877937021229695,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,extraordinary,successes,17.675758978515333,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,extraordinary,extraordinary,99.99999833147169,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,condemn,resisted,26.191460129411592,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,condemn,condemn,99.99999867766275,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,left,taked,20.283417164133844,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,left,dogging,13.44351096313522,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,left,left,99.99999908203685,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,be,overdosing,-1.2024643949823721,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,be,khutbah,13.948525212465313,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,be,be,99.99999971261354,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,pop,poisonous,9.679432543076793,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,pop,adjuvant,-0.014800280546367617,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,pop,pop,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,credibility,feeding,0.16532757156605404,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,credibility,epigram,-1.7966740055646024,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,credibility,credibility,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,starter,pyrotechnician,16.307445000698618,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,starter,pillbox,0.2548911428981837,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,starter,starter,99.99999944761359,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,flip,transferor,1.089284973029403,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,flip,aerobatic,15.611951483812225,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,flip,flip,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,unemployment,toyota,7.557504171432239,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,unemployment,wiping,3.6121435453768114,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,unemployment,unemployment,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,marriage,chatterbox,8.896595213424286,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,marriage,analogues,6.569014744066681,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,marriage,marriage,99.99999888383749,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,faith,sex,15.026833053233634,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,faith,fudged,5.806241823247493,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,faith,faith,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,stimulate,despotically,3.4222367686999933,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,stimulate,unscented,9.511034477525426,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,stimulate,stimulate,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,locate,nuthatches,9.243975287455864,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,locate,portrayer,5.967049744932485,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,locate,locate,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,mysterious,theosophical,21.735620419956703,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,mysterious,estoppel,2.3809987654925813,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,mysterious,mysterious,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,supervisor,jowls,0.6644934459161922,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,supervisor,termed,0.6414177226391149,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,supervisor,supervisor,99.99999944684184,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,purpose,hypoxic,3.2635670876556055,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,purpose,magistrate,5.771898474821347,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,purpose,purpose,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,remove,cellulose,7.246592219917947,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,remove,chilled,2.2957627494177846,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,remove,remove,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,catalog,reload,9.07493450778636,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,catalog,advantageously,8.245241928136682,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,catalog,catalog,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,dirt,humidity,16.541059701395213,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,dirt,genotypes,6.192584351754271,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,dirt,dirt,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,yes,bury,6.194127815313588,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,yes,jism,29.048770407184076,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,yes,yes,99.99999875012746,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,majority,participator,0.47704454321940704,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,majority,likenesses,6.251599083790305,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,majority,majority,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,cattle,dearly,6.650824177340864,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,cattle,creel,19.986618690259238,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,cattle,cattle,99.99999840103695,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,terrorist,lambasts,7.064474786069219,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,terrorist,watching,11.919966024406936,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,terrorist,terrorist,99.9999988950362,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,retire,phew,8.707258471872926,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,retire,masthead,6.921903879747271,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,retire,retire,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,flow,schoolchild,-4.694395576011501,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,flow,peat,4.158270532116736,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,flow,flow,100.0,3,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,kneel,headlock,21.36319655531358,1,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
English,kneel,melees,5.860003765493815,2,Word2vec Model,C:\Users\yossi\Downloads\final project\english-words.txt,97418,380.4895040988922
